assists,bonus,clean_sheets,goals_conceded,goals_scored,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,total_points,yellow_cards,player_name_id_x,position,date,shots,xG,xA,key_passes,npg,npxG,xGChain,xGBuildup,team_name,conceded,h_a,xG_team,xGA,npxG_team,npxGA,scored,missed,pts,npxGD,conceded_team,rolling_team_pts,diff_team_xG,diff_team_xGA,diff_team_scored,diff_team_missed,diff_team_conceded,diff_team_pts,attack_overall,defence_overall,attack_difficulty,defence_difficulty,opposition_attack_difficulty,opposition_defence_difficulty
0.0,0.0,1.0,0.0,0.0,90.0,West Ham,0.0,0.0,0.0,0.0,16,0.0,5.0,1.0,Charlie_Taylor_113,def,2021-12-12,1.0,0.0421874858438968,0.1225216388702392,1.0,0.0,0.0421874858438968,0.2014500647783279,0.0789284333586692,Burnley,0.0,h,0.54801,0.998813,0.54801,0.998813,0.0,0.0,1.0,-0.4508029999999999,0.0,0.8,-0.4361999999999999,0.03290020000000027,-0.5999999999999999,-0.19999999999999996,-0.19999999999999996,-0.3999999999999999,0.4128916,2.6341668,2,4,2.0,3.0
0.0,0.0,0.0,3.0,0.0,90.0,Manchester United,0.0,0.0,0.0,0.0,20,0.0,1.0,0.0,Charlie_Taylor_113,def,2021-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0390992946922779,0.0390992946922779,Burnley,3.0,a,0.871738,1.80776,0.871738,1.80776,1.0,3.0,0.0,-0.936022,3.0,0.6,0.039533200000000046,-0.23961800000000033,0.0,0.3999999999999999,0.3999999999999999,-0.20000000000000007,0.05242480000000027,2.7945488,1,3,4.0,4.0
0.0,0.0,0.0,3.0,0.0,90.0,Leeds,0.0,0.0,0.0,0.0,21,0.0,1.0,0.0,Charlie_Taylor_113,def,2022-01-02,0.0,0.0,0.6860382556915283,2.0,0.0,0.0,0.7208712100982666,0.0348329357802867,Burnley,3.0,a,0.960493,2.04186,0.960493,2.04186,1.0,3.0,0.0,-1.0813669999999995,3.0,0.4,-0.01634940000000007,0.058694000000000024,-0.4,0.0,0.0,-0.19999999999999996,-0.3639245999999998,2.8532428,1,3,1.0,1.0
0.0,0.0,0.0,0.0,0.0,30.0,Crystal Palace,0.0,0.0,0.0,0.0,27,0.0,1.0,0.0,Charlie_Taylor_113,def,2022-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burnley,1.0,a,0.255988,1.03765,0.255988,1.03765,1.0,1.0,1.0,-0.781662,1.0,1.6,-0.10198339999999995,0.020736999999999783,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.0,1.5133014,1.793253,4,5,4.0,4.0
0.0,0.0,0.0,2.0,0.0,90.0,Leicester,0.0,0.0,0.0,0.0,27,0.0,1.0,0.0,Charlie_Taylor_113,def,2022-03-01,1.0,0.0144534958526492,0.0,0.0,0.0,0.0144534958526492,0.0144534958526492,0.0,Burnley,2.0,h,1.04214,1.79558,1.04214,1.79558,0.0,2.0,0.0,-0.7534399999999999,2.0,1.4,0.05388380000000015,-0.007657999999999943,-0.19999999999999996,0.20000000000000007,0.20000000000000007,-0.20000000000000018,1.1671852,1.985595,3,4,3.0,3.0
0.0,0.0,0.0,4.0,0.0,90.0,Chelsea,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,Charlie_Taylor_113,def,2022-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burnley,4.0,h,0.849232,2.2868,0.849232,2.2868,0.0,4.0,0.0,-1.437568,4.0,1.4,-0.062315599999999916,0.06591600000000009,0.0,0.5999999999999999,0.5999999999999999,0.0,0.5048696000000001,2.651511,2,3,4.0,5.0
0.0,0.0,0.0,2.0,0.0,90.0,Brentford,0.0,0.0,0.0,0.0,29,0.0,1.0,0.0,Charlie_Taylor_113,def,2022-03-12,1.0,0.0253989268094301,0.0,0.0,0.0,0.0253989268094301,0.0,0.0,Burnley,2.0,a,0.825311,1.82002,0.825311,1.05885,0.0,2.0,0.0,-0.233539,2.0,0.8,0.0008165999999999451,0.2748299999999999,-0.6,0.40000000000000013,0.40000000000000013,-0.5999999999999999,-0.4943137999999998,3.326341,2,2,3.0,3.0
0.0,0.0,0.0,2.0,0.0,90.0,Manchester City,0.0,0.0,0.0,0.0,31,0.0,1.0,0.0,Charlie_Taylor_113,def,2022-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0117802647873759,0.0117802647873759,Burnley,2.0,h,0.0591223,1.62008,0.0591223,1.62008,0.0,2.0,0.0,-1.5609577,2.0,0.2,-0.29932754000000006,0.18568499999999988,-0.2,0.40000000000000013,0.40000000000000013,-0.6000000000000001,-1.39364134,3.912026,1,1,5.0,5.0
1.0,0.0,0.0,2.0,0.0,90.0,Everton,0.0,0.0,0.0,0.0,31,0.0,4.0,0.0,Charlie_Taylor_113,def,2022-04-06,2.0,0.0601202547550201,0.7883803844451904,1.0,0.0,0.0601202547550201,1.283055305480957,0.494674950838089,Burnley,2.0,h,2.24439,2.31574,2.24439,0.793435,3.0,2.0,3.0,1.450955,2.0,0.6,0.39768040000000016,0.2556180000000001,0.39999999999999997,0.19999999999999973,0.19999999999999973,0.39999999999999997,-0.7959609399999996,4.367644,1,1,1.0,2.0
0.0,0.0,0.0,2.0,0.0,90.0,Norwich,0.0,0.0,0.0,0.0,32,0.0,0.0,1.0,Charlie_Taylor_113,def,2022-04-10,0.0,0.0,0.0687018260359764,1.0,0.0,0.0,0.1853753626346588,0.1166735365986824,Burnley,2.0,a,1.44652,1.6723,1.44652,1.6723,0.0,2.0,0.0,-0.2257799999999998,2.0,0.6,0.08087599999999995,-0.024656000000000233,0.0,0.0,0.0,0.0,-0.7150849399999997,4.342988,1,1,2.0,1.0
0.0,0.0,0.0,1.0,0.0,90.0,West Ham,0.0,0.0,0.0,0.0,33,0.0,2.0,0.0,Charlie_Taylor_113,def,2022-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.079651765525341,0.079651765525341,Burnley,1.0,a,1.88137,2.79175,1.1202,2.79175,1.0,1.0,1.0,-1.67155,1.0,0.8,0.20642760000000004,0.10099000000000036,0.20000000000000007,-0.5999999999999999,-0.5999999999999999,0.20000000000000007,0.2913426600000004,3.843978,1,1,3.0,2.0
0.0,0.0,1.0,0.0,0.0,90.0,Southampton,0.0,0.0,0.0,0.0,33,0.0,6.0,0.0,Charlie_Taylor_113,def,2022-04-21,0.0,0.0,0.1346759498119354,2.0,0.0,0.0,0.1346759498119354,0.0,Burnley,0.0,h,2.14743,1.31837,2.14743,1.31837,2.0,0.0,3.0,0.8290599999999999,0.0,1.4,0.2644237999999999,-0.10033000000000003,0.3999999999999999,-0.40000000000000013,-0.40000000000000013,0.5999999999999999,1.3557664600000003,3.343648,4,2,1.0,1.0
0.0,0.0,1.0,0.0,0.0,90.0,Wolverhampton Wanderers,0.0,0.0,0.0,0.0,34,0.0,5.0,1.0,Charlie_Taylor_113,def,2022-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.5670943260192871,0.5670943260192871,Burnley,0.0,h,1.27298,0.592902,1.27298,0.592902,1.0,0.0,3.0,0.680078,0.0,2.0,0.2427715399999999,-0.20543559999999994,0.19999999999999996,-0.3999999999999999,-0.3999999999999999,0.6000000000000001,2.198538,2.7382124,4,3,2.0,3.0
1.0,1.0,0.0,1.0,0.0,90.0,Watford,0.0,0.0,0.0,0.0,35,0.0,6.0,0.0,Charlie_Taylor_113,def,2022-04-30,0.0,0.0,0.4959814250469208,1.0,0.0,0.0,0.5917069911956787,0.5917069911956787,Burnley,1.0,a,1.37022,0.785742,1.37022,0.785742,2.0,1.0,3.0,0.5844779999999999,1.0,2.0,-0.17483399999999993,-0.30599960000000026,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,0.0,2.0237040000000004,2.2322128,4,4,1.0,1.0
0.0,0.0,0.0,3.0,0.0,90.0,Aston Villa,0.0,0.0,0.0,0.0,36,0.0,1.0,0.0,Charlie_Taylor_113,def,2022-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0458730608224868,0.0458730608224868,Burnley,3.0,h,1.31028,1.81256,1.31028,1.81256,1.0,3.0,0.0,-0.5022800000000001,3.0,2.0,-0.02724799999999994,0.028052000000000188,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.0,1.9964560000000002,2.4602648,4,3,3.0,3.0
0.0,0.0,0.0,1.0,0.0,90.0,Tottenham,0.0,0.0,0.0,0.0,37,0.0,2.0,0.0,Charlie_Taylor_113,def,2022-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.3110289871692657,0.3110289871692657,Burnley,1.0,a,0.629888,2.39449,0.629888,1.63332,0.0,1.0,0.0,-1.003432,1.0,1.8,-0.2502964000000001,-0.07945200000000008,-0.19999999999999996,0.0,0.0,-0.19999999999999996,1.5461596000000002,2.3808128,3,4,5.0,5.0
0.0,0.0,0.0,1.0,0.0,90.0,Aston Villa,0.0,0.0,0.0,0.0,37,0.0,2.0,0.0,Charlie_Taylor_113,def,2022-05-19,0.0,0.0,0.1264015436172485,1.0,0.0,0.0,0.1264015436172485,0.0,Burnley,1.0,a,1.63117,0.996403,0.870001,0.996403,1.0,1.0,1.0,-0.126402,1.0,1.4,-0.1032519999999999,-0.06439339999999993,-0.19999999999999996,0.19999999999999996,0.19999999999999996,-0.40000000000000013,1.0429076000000002,2.5164194,2,3,4.0,4.0
0.0,0.0,0.0,2.0,0.0,90.0,Newcastle United,0.0,0.0,0.0,0.0,38,0.0,1.0,0.0,Charlie_Taylor_113,def,2022-05-22,0.0,0.0,0.1611431092023849,2.0,0.0,0.0,0.2716516852378845,0.1105085611343383,Burnley,2.0,h,1.49164,1.74291,1.49164,0.981739,1.0,2.0,0.0,0.509901,2.0,0.8,0.043732000000000104,0.23000160000000003,0.0,0.40000000000000013,0.40000000000000013,-0.5999999999999999,0.6866395999999999,3.146421,2,3,3.0,3.0
0.0,0.0,0.0,3.0,0.0,90.0,Chelsea,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,Cheikhou_Kouyaté_150,def,2021-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,3.0,a,0.321701,1.18709,0.321701,1.18709,0.0,3.0,0.0,-0.865389,3.0,,,,,,,,,,,,,
0.0,1.0,1.0,0.0,0.0,90.0,Brentford,0.0,0.0,0.0,0.0,2,0.0,7.0,0.0,Cheikhou_Kouyaté_150,def,2021-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,0.0,h,0.606313,0.712439,0.606313,0.712439,0.0,0.0,1.0,-0.106126,0.0,,,,,,,,,,,,,
0.0,0.0,0.0,2.0,0.0,90.0,West Ham,0.0,0.0,0.0,0.0,3,0.0,1.0,0.0,Cheikhou_Kouyaté_150,def,2021-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.548084557056427,0.548084557056427,Crystal Palace,2.0,a,1.67658,1.44748,1.67658,1.44748,2.0,2.0,1.0,0.2290999999999998,2.0,,,,,,,,,,,,,
0.0,0.0,1.0,0.0,0.0,66.0,Tottenham,0.0,0.0,0.0,0.0,4,0.0,6.0,0.0,Cheikhou_Kouyaté_150,def,2021-09-11,1.0,0.0639743953943252,0.0,0.0,0.0,0.0639743953943252,0.157596617937088,0.157596617937088,Crystal Palace,0.0,h,2.89372,0.0775646,2.13255,0.0775646,3.0,0.0,3.0,2.0549854,0.0,,,,,,,,,,,,,
0.0,0.0,0.0,2.0,0.0,81.0,Liverpool,0.0,0.0,0.0,0.0,5,0.0,1.0,0.0,Cheikhou_Kouyaté_150,def,2021-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0992385223507881,0.0992385223507881,Crystal Palace,3.0,a,0.644168,2.76793,0.644168,2.76793,0.0,3.0,0.0,-2.123762,3.0,1.0,,,,,,,0.6284964,2.83850072,3,3,5.0,5.0
0.0,0.0,0.0,1.0,0.0,18.0,Brighton,0.0,0.0,0.0,0.0,6,0.0,1.0,0.0,Cheikhou_Kouyaté_150,def,2021-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,1.0,h,1.36836,0.649566,0.607196,0.649566,1.0,1.0,1.0,-0.04237,1.0,1.2,0.20933179999999996,-0.10750480000000007,0.19999999999999996,-0.40000000000000013,-0.40000000000000013,0.19999999999999996,1.4378282,2.33099592,3,3,3.0,5.0
0.0,0.0,0.0,1.0,0.0,23.0,Arsenal,0.0,0.0,0.0,0.0,8,0.0,1.0,0.0,Cheikhou_Kouyaté_150,def,2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,2.0,a,0.492239,1.7436,0.492239,1.7436,2.0,2.0,1.0,-1.2513610000000002,2.0,1.2,-0.23686819999999997,0.05922400000000039,0.0,0.0,0.0,0.0,1.3137574,2.85637612,3,3,5.0,5.0
0.0,0.0,1.0,0.0,0.0,84.0,Manchester City,0.0,0.0,0.0,0.0,10,0.0,6.0,0.0,Cheikhou_Kouyaté_150,def,2021-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.1202756538987159,0.1202756538987159,Crystal Palace,0.0,a,1.05029,0.65739,1.05029,0.65739,2.0,0.0,3.0,0.3928999999999999,0.0,1.4,0.08122439999999997,-0.42210800000000015,0.40000000000000013,-0.6000000000000001,-0.6000000000000001,0.5999999999999999,1.6674138,2.1631177999999998,4,4,4.0,5.0
0.0,2.0,1.0,0.0,0.0,90.0,Wolverhampton Wanderers,0.0,0.0,0.0,0.0,11,0.0,8.0,0.0,Cheikhou_Kouyaté_150,def,2021-11-06,1.0,0.0158889535814523,0.0,0.0,0.0,0.0158889535814523,0.3262465000152588,0.3103575408458709,Crystal Palace,0.0,h,2.65161,0.25416,2.65161,0.25416,2.0,0.0,3.0,2.39745,0.0,1.8,0.2566499999999998,-0.07908119999999963,0.19999999999999996,-0.19999999999999996,-0.19999999999999996,0.40000000000000013,2.3240638,1.8840366000000002,4,5,3.0,2.0
0.0,0.0,0.0,3.0,0.0,90.0,Burnley,0.0,0.0,0.0,0.0,12,0.0,1.0,0.0,Cheikhou_Kouyaté_150,def,2021-11-20,0.0,0.0,0.0186259765177965,1.0,0.0,0.0,0.4048105180263519,0.3861845135688782,Crystal Palace,3.0,a,1.74839,1.04224,1.74839,1.04224,3.0,3.0,1.0,0.70615,3.0,1.8,0.11561800000000022,-0.000196000000000085,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.0,2.4396818,2.0838406000000003,4,4,3.0,2.0
1.0,1.0,0.0,2.0,0.0,90.0,Aston Villa,0.0,0.0,0.0,0.0,13,0.0,5.0,0.0,Cheikhou_Kouyaté_150,def,2021-11-27,0.0,0.0,0.5237277150154114,1.0,0.0,0.0,0.0616697333753109,0.0616697333753109,Crystal Palace,2.0,h,0.962129,0.454305,0.962129,0.454305,1.0,2.0,0.0,0.507824,2.0,1.6,0.0939779999999999,-0.25785900000000006,-0.19999999999999996,0.0,0.0,-0.19999999999999996,2.3336597999999995,1.8259816,4,5,2.0,3.0
0.0,0.0,0.0,1.0,0.0,90.0,Leeds,0.0,0.0,0.0,0.0,14,0.0,2.0,0.0,Cheikhou_Kouyaté_150,def,2021-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.1039897426962852,0.1039897426962852,Crystal Palace,1.0,a,0.707328,1.9818,0.707328,1.22063,0.0,1.0,0.0,-0.5133020000000001,1.0,1.4,-0.3097103999999997,0.25199740000000004,-0.19999999999999996,0.0,0.0,-0.20000000000000018,1.8239494000000003,2.077979,5,4,4.0,5.0
0.0,0.0,0.0,1.0,0.0,83.0,Manchester United,0.0,0.0,0.0,0.0,15,0.0,2.0,0.0,Cheikhou_Kouyaté_150,def,2021-12-05,1.0,0.0171537064015865,0.0,0.0,0.0,0.0171537064015865,0.0,0.0,Crystal Palace,1.0,a,0.520593,0.870376,0.520593,0.870376,0.0,1.0,0.0,-0.349783,1.0,0.8,-0.10593940000000024,0.04259719999999989,-0.40000000000000013,0.19999999999999996,0.19999999999999996,-0.5999999999999999,1.11801,2.3205761999999996,4,4,1.0,1.0
0.0,0.0,0.0,1.0,0.0,90.0,Everton,0.0,0.0,0.0,0.0,16,0.0,2.0,0.0,Cheikhou_Kouyaté_150,def,2021-12-12,1.0,0.0122715020552277,0.0,0.0,0.0,0.0122715020552277,0.1674802005290985,0.1552086919546127,Crystal Palace,1.0,h,2.09864,1.27556,2.09864,1.27556,3.0,1.0,3.0,0.82308,1.0,0.8,-0.11059400000000008,0.20428000000000002,0.19999999999999996,0.20000000000000018,0.20000000000000018,0.0,1.0074159999999996,2.7248562,3,3,1.0,1.0
0.0,0.0,0.0,2.0,0.0,63.0,Southampton,0.0,0.0,0.0,0.0,17,0.0,1.0,0.0,Cheikhou_Kouyaté_150,def,2021-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.2714244127273559,0.2714244127273559,Crystal Palace,2.0,h,1.49244,0.625183,1.49244,0.625183,2.0,2.0,1.0,0.867257,2.0,0.8,-0.05119000000000007,-0.08341139999999991,-0.19999999999999996,-0.20000000000000018,-0.20000000000000018,0.0,0.9562259999999996,2.4414448,4,3,1.0,1.0
0.0,0.0,0.0,3.0,0.0,90.0,Tottenham,0.0,0.0,0.0,0.0,19,0.0,1.0,0.0,Cheikhou_Kouyaté_150,def,2021-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,3.0,a,0.178324,2.82148,0.178324,2.82148,0.0,3.0,0.0,-2.6431560000000003,3.0,0.8,-0.1567609999999997,0.47343500000000005,-0.19999999999999996,0.20000000000000018,0.20000000000000018,0.0,0.39946499999999996,3.1148798,1,2,5.0,5.0
0.0,1.0,1.0,0.0,0.0,90.0,Norwich,0.0,0.0,0.0,0.0,20,0.0,7.0,0.0,Cheikhou_Kouyaté_150,def,2021-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.1390604078769683,0.1390604078769683,Crystal Palace,0.0,h,2.38978,0.594134,1.62862,0.594134,3.0,0.0,3.0,1.0344859999999998,0.0,1.4,0.33649039999999997,-0.2775331999999999,0.6000000000000001,-0.20000000000000018,-0.20000000000000018,0.5999999999999999,1.5359554000000002,2.6373466,3,3,1.0,1.0
0.0,0.0,0.0,1.0,0.0,90.0,Chelsea,0.0,0.0,0.0,0.0,26,0.0,2.0,0.0,Cheikhou_Kouyaté_150,def,2022-02-19,1.0,0.0118702566251158,0.0552341192960739,1.0,0.0,0.0118702566251158,0.1013739705085754,0.089503712952137,Crystal Palace,1.0,h,0.624023,1.12339,0.624023,1.12339,0.0,1.0,0.0,-0.4993670000000001,1.0,0.6,-0.4136034000000002,-0.2216140000000002,-0.4,-0.40000000000000013,-0.40000000000000013,0.0,0.29734079999999996,2.6146122,2,3,4.0,5.0
0.0,0.0,0.0,1.0,0.0,90.0,Watford,0.0,0.0,0.0,0.0,26,0.0,1.0,1.0,Cheikhou_Kouyaté_150,def,2022-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,1.0,a,0.818403,1.71917,0.818403,1.71917,4.0,1.0,3.0,-0.900767,1.0,1.0,0.06174439999999992,-0.09227199999999991,0.6,0.0,0.0,0.4,0.9590851999999999,2.5223402,3,3,1.0,3.0
0.0,0.0,0.0,0.0,0.0,6.0,Burnley,0.0,0.0,0.0,0.0,27,0.0,1.0,0.0,Cheikhou_Kouyaté_150,def,2022-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,1.0,h,1.03765,0.255988,1.03765,0.255988,1.0,1.0,1.0,0.781662,1.0,1.2,-0.11769999999999992,-0.24819639999999987,0.0,-0.3999999999999999,-0.3999999999999999,0.19999999999999996,1.2413852,1.8741438000000001,4,4,4.0,5.0
0.0,0.0,1.0,0.0,0.0,68.0,Wolverhampton Wanderers,0.0,0.0,0.0,0.0,28,0.0,6.0,0.0,Cheikhou_Kouyaté_150,def,2022-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.1768369823694229,0.1768369823694229,Crystal Palace,0.0,a,2.53759,0.710865,1.77642,0.710865,2.0,0.0,3.0,1.0655550000000005,0.0,1.6,0.2617519999999999,0.08289079999999993,0.19999999999999996,-0.20000000000000007,-0.20000000000000007,0.40000000000000013,1.9031371999999998,1.7570346,3,4,2.0,2.0
0.0,0.0,1.0,0.0,0.0,90.0,Manchester City,0.0,0.0,0.0,0.0,29,0.0,5.0,1.0,Cheikhou_Kouyaté_150,def,2022-03-14,1.0,0.0890066623687744,0.1058751791715622,1.0,0.0,0.0890066623687744,0.14027701318264,0.0344018302857875,Crystal Palace,0.0,h,0.474002,2.04021,0.474002,2.04021,0.0,0.0,1.0,-1.566208,0.0,1.6,-0.004803600000000019,0.012890000000000068,0.0,0.0,0.0,0.0,1.8983335999999995,1.7699246,4,4,5.0,5.0
0.0,0.0,1.0,0.0,0.0,79.0,Arsenal,0.0,0.0,0.0,0.0,31,0.0,6.0,0.0,Cheikhou_Kouyaté_150,def,2022-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,0.0,h,1.39707,1.05199,0.635906,1.05199,3.0,0.0,3.0,-0.416084,0.0,2.2,0.1546094,-0.01428000000000007,0.6000000000000001,-0.19999999999999996,-0.19999999999999996,0.6000000000000001,2.8529430000000002,1.5556446,5,5,3.0,4.0
0.0,0.0,0.0,2.0,0.0,57.0,Leicester,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,Cheikhou_Kouyaté_150,def,2022-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,2.0,a,1.52767,0.879235,0.675821,0.879235,1.0,2.0,0.0,-0.2034139999999999,2.0,1.6,0.14185340000000024,-0.167987,-0.6000000000000001,0.19999999999999996,0.19999999999999996,-0.6000000000000001,2.1947964,1.5876576,4,5,3.0,3.0
0.0,0.0,0.0,1.0,0.0,59.0,Newcastle United,0.0,0.0,0.0,0.0,33,0.0,1.0,0.0,Cheikhou_Kouyaté_150,def,2022-04-20,1.0,0.009808087721467,0.0,0.0,0.0,0.009808087721467,0.009808087721467,0.0,Crystal Palace,1.0,a,0.432788,0.767855,0.432788,0.767855,0.0,1.0,0.0,-0.3350669999999999,1.0,1.4,-0.12097240000000031,0.10237340000000017,-0.19999999999999996,0.0,0.0,-0.20000000000000018,1.8738239999999995,1.6900310000000003,4,5,2.0,3.0
0.0,0.0,0.0,1.0,0.0,90.0,Aston Villa,0.0,0.0,0.0,0.0,37,0.0,1.0,1.0,Cheikhou_Kouyaté_150,def,2022-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0212309379130601,0.0212309379130601,Crystal Palace,1.0,a,1.39009,0.799443,1.39009,0.799443,1.0,1.0,1.0,0.590647,1.0,1.6,-0.027515999999999874,-0.01595840000000004,0.0,-0.20000000000000007,-0.20000000000000007,0.20000000000000018,1.5374149999999998,1.1693942,2,5,4.0,4.0
0.0,0.0,0.0,0.0,0.0,23.0,Manchester United,0.0,0.0,0.0,0.0,38,0.0,1.0,0.0,Cheikhou_Kouyaté_150,def,2022-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,0.0,h,0.354618,0.782005,0.354618,0.782005,1.0,0.0,3.0,-0.4273869999999999,0.0,2.0,-0.25238840000000007,0.0815922,0.19999999999999996,0.0,0.0,0.3999999999999999,1.7189290000000002,1.6600468,4,5,2.0,2.0
1.0,0.0,0.0,3.0,0.0,90.0,Everton,0.0,0.0,0.0,0.0,1,0.0,5.0,0.0,Che_Adams_345,fwd,2021-08-14,0.0,0.0,0.3611645698547363,1.0,0.0,0.0,0.3611645698547363,0.0,Southampton,3.0,a,0.580601,2.38863,0.580601,2.38863,1.0,3.0,0.0,-1.808029,3.0,,,,,,,,,,,,,
1.0,0.0,0.0,1.0,0.0,90.0,Manchester United,0.0,0.0,0.0,0.0,2,0.0,5.0,0.0,Che_Adams_345,fwd,2021-08-22,2.0,0.1176188811659812,0.3304936289787292,2.0,0.0,0.1176188811659812,0.3968381583690643,0.0,Southampton,1.0,h,0.587526,2.26173,0.587526,2.26173,1.0,1.0,1.0,-1.674204,1.0,,,,,,,,,,,,,
0.0,0.0,0.0,1.0,0.0,70.0,Newcastle United,0.0,0.0,0.0,0.0,3,0.0,2.0,0.0,Che_Adams_345,fwd,2021-08-28,2.0,0.0796597599983215,0.0882409065961837,1.0,0.0,0.0796597599983215,0.1266316771507263,0.0183734353631734,Southampton,2.0,a,3.46036,1.19077,2.69919,1.19077,2.0,2.0,1.0,1.50842,2.0,,,,,,,,,,,,,
0.0,0.0,1.0,0.0,0.0,67.0,Manchester City,0.0,0.0,0.0,0.0,5,0.0,2.0,0.0,Che_Adams_345,fwd,2021-09-18,1.0,0.0562740191817283,0.0452963896095752,1.0,0.0,0.0562740191817283,0.1015704050660133,0.0,Southampton,0.0,a,0.490923,1.22451,0.490923,1.22451,0.0,0.0,1.0,-0.733587,0.0,0.8,,,,,,,0.7623090000000001,2.7582094,3,3,5.0,5.0
0.0,0.0,0.0,1.0,0.0,63.0,Wolverhampton Wanderers,0.0,0.0,0.0,0.0,6,0.0,2.0,0.0,Che_Adams_345,fwd,2021-09-26,2.0,0.1480325013399124,0.1459437310695648,2.0,0.0,0.1480325013399124,0.3078401088714599,0.109518714249134,Southampton,1.0,h,0.909342,0.909833,0.909342,0.909833,0.0,1.0,0.0,-0.000491,1.0,0.8,0.06574820000000003,-0.2957594000000001,-0.20000000000000007,-0.3999999999999999,-0.3999999999999999,0.0,1.0280572,2.06245,3,3,3.0,4.0
0.0,0.0,0.0,0.0,0.0,11.0,Burnley,0.0,0.0,0.0,0.0,9,0.0,1.0,0.0,Che_Adams_345,fwd,2021-10-23,1.0,0.0323488265275955,0.0,0.0,0.0,0.0323488265275955,0.0323488265275955,0.0,Southampton,2.0,h,1.42567,0.673195,1.42567,0.673195,2.0,2.0,1.0,0.752475,2.0,1.0,0.14670699999999992,-0.010442400000000074,0.4,0.3999999999999999,0.3999999999999999,0.0,0.836619,2.6092281999999996,3,3,1.0,3.0
0.0,1.0,1.0,0.0,1.0,90.0,Watford,0.0,0.0,0.0,0.0,10,0.0,7.0,0.0,Che_Adams_345,fwd,2021-10-30,2.0,0.6444244384765625,0.0926211550831794,1.0,1.0,0.6444244384765625,0.7370455861091614,0.0,Southampton,0.0,a,1.90757,0.852556,1.90757,0.852556,1.0,0.0,3.0,1.055014,0.0,1.4,0.2833294000000002,-0.07439079999999976,0.19999999999999996,0.0,0.0,0.3999999999999999,1.3199484000000001,2.5348374,3,4,1.0,1.0
0.0,0.0,1.0,0.0,0.0,90.0,Aston Villa,0.0,0.0,0.0,0.0,11,0.0,2.0,0.0,Che_Adams_345,fwd,2021-11-05,2.0,0.0896417424082756,0.0431176386773586,1.0,0.0,0.0896417424082756,0.0431176386773586,0.0,Southampton,0.0,h,0.89818,0.536077,0.89818,0.536077,1.0,0.0,3.0,0.3621029999999999,0.0,2.0,-0.0022324000000000233,-0.07475120000000013,0.19999999999999996,-0.19999999999999996,-0.19999999999999996,0.6000000000000001,1.7177160000000002,2.2600862,4,4,1.0,1.0
0.0,3.0,0.0,1.0,1.0,61.0,Norwich,0.0,0.0,0.0,0.0,12,0.0,9.0,0.0,Che_Adams_345,fwd,2021-11-20,2.0,0.2652173340320587,0.0582579784095287,1.0,1.0,0.2652173340320587,0.3234753310680389,0.0,Southampton,2.0,a,1.13118,0.43778,1.13118,0.43778,1.0,2.0,0.0,0.6934,2.0,2.0,-0.07903200000000021,-0.67093,0.0,-0.19999999999999996,-0.19999999999999996,0.0,1.8386839999999995,1.3891562,4,5,1.0,2.0
